Date,openDoors,humidity,co2,temperature,motion,light,soundAvg,soundPeak,openWindows
2023-11-29 08:45:00+00:00,0.0,20.0,516.0,21.2,0.0,57.0,34.0,59.0,0.0
2023-11-29 08:50:00+00:00,0.0,20.0,510.0,21.3,0.0,59.0,35.0,59.0,0.0
2023-11-29 08:55:00+00:00,0.0,20.0,519.0,21.3,0.0,61.0,34.0,59.0,0.0
2023-11-29 09:00:00+00:00,0.0,21.0,514.0,21.3,0.0,63.0,35.0,59.0,0.0
2023-11-29 09:05:00+00:00,0.0,21.0,501.0,21.3,0.0,64.0,35.0,59.0,0.0
2023-11-29 09:10:00+00:00,0.0,20.0,505.0,21.3,0.0,70.0,35.0,59.0,0.0
2023-11-29 09:15:00+00:00,0.0,21.0,516.0,21.3,0.0,76.0,35.0,59.0,0.0
2023-11-29 09:20:00+00:00,0.0,21.0,511.0,21.3,0.0,81.0,35.0,59.0,0.0
2023-11-29 09:25:00+00:00,0.0,21.0,506.0,21.3,0.0,85.0,35.0,59.0,0.0
2023-11-29 09:30:00+00:00,0.0,21.0,490.0,21.3,0.0,87.0,35.0,59.0,0.0
2023-11-29 09:35:00+00:00,1.0,21.0,492.0,21.4,0.0,81.0,34.0,59.0,0.0
2023-11-29 09:40:00+00:00,1.0,21.0,497.0,21.3,0.0,81.0,36.0,59.0,0.0
2023-11-29 09:45:00+00:00,1.0,21.0,526.0,21.3,8.0,81.0,48.0,71.0,0.0
2023-11-29 09:50:00+00:00,1.0,21.0,532.0,21.4,5.0,81.0,52.0,67.0,0.0
2023-11-29 09:55:00+00:00,1.0,21.0,546.0,21.4,5.0,76.0,49.0,65.0,0.0
2023-11-29 10:00:00+00:00,1.0,21.0,571.0,21.5,6.0,74.0,52.0,72.0,0.0
2023-11-29 10:05:00+00:00,1.0,21.0,585.0,21.5,4.0,75.0,54.0,72.0,0.0
2023-11-29 10:10:00+00:00,1.0,21.0,607.0,21.5,4.0,73.0,53.0,68.0,0.0
2023-11-29 10:15:00+00:00,1.0,21.0,650.0,21.5,3.0,72.0,52.0,69.0,0.0
2023-11-29 10:20:00+00:00,1.0,21.0,648.0,21.6,2.0,70.0,53.0,69.0,0.0
2023-11-29 10:25:00+00:00,0.0,21.0,691.0,21.6,2.0,68.0,47.0,69.0,0.0
2023-11-29 10:30:00+00:00,0.0,21.0,678.0,21.6,6.0,68.0,43.0,72.0,0.0
2023-11-29 10:35:00+00:00,1.0,21.0,722.0,21.7,9.0,44.0,53.0,72.0,0.0
2023-11-29 10:40:00+00:00,0.0,21.0,699.0,21.7,7.0,56.0,53.0,73.0,0.0
2023-11-29 10:45:00+00:00,0.0,21.0,718.0,21.7,12.0,68.0,45.0,76.0,0.0
2023-11-29 10:50:00+00:00,0.0,21.0,733.0,21.7,0.0,68.0,36.0,64.0,0.0
2023-11-29 10:55:00+00:00,1.0,21.0,716.0,21.7,1.0,68.0,38.0,66.0,0.0
2023-11-29 11:00:00+00:00,0.0,21.0,695.0,21.8,0.0,70.0,36.0,63.0,0.0
2023-11-29 11:05:00+00:00,0.0,21.0,700.0,21.8,1.0,72.0,35.0,59.0,0.0
2023-11-29 11:10:00+00:00,0.0,21.0,678.0,21.7,0.0,71.0,36.0,59.0,0.0
2023-11-29 11:15:00+00:00,0.0,21.0,636.0,21.7,0.0,79.0,35.0,59.0,0.0
2023-11-29 11:20:00+00:00,0.0,21.0,636.0,21.7,0.0,79.0,35.0,59.0,0.0
2023-11-29 11:25:00+00:00,0.0,21.0,625.0,21.7,0.0,79.0,35.0,59.0,0.0
2023-11-29 11:30:00+00:00,1.0,21.0,622.0,21.7,0.0,90.0,36.0,59.0,0.0
2023-11-29 11:35:00+00:00,1.0,21.0,592.0,21.7,0.0,82.0,35.0,67.0,0.0
2023-11-29 11:40:00+00:00,1.0,21.0,594.0,21.7,8.0,88.0,37.0,59.0,0.0
2023-11-29 11:45:00+00:00,1.0,21.0,597.0,21.7,0.0,84.0,35.0,59.0,0.0
2023-11-29 11:50:00+00:00,1.0,21.0,589.0,21.7,0.0,90.0,35.0,59.0,0.0
2023-11-29 11:55:00+00:00,1.0,21.0,572.0,21.7,0.0,88.0,36.0,59.0,0.0
2023-11-29 12:00:00+00:00,0.0,21.0,570.0,21.7,4.0,71.0,38.0,67.0,0.0
2023-11-29 12:05:00+00:00,0.0,21.0,573.0,21.7,1.0,71.0,45.0,67.0,0.0
2023-11-29 12:10:00+00:00,0.0,21.0,581.0,21.7,1.0,97.0,47.0,68.0,0.0
2023-11-29 12:15:00+00:00,0.0,21.0,603.0,21.8,1.0,85.0,37.0,59.0,0.0
2023-11-29 12:20:00+00:00,0.0,21.0,603.0,21.8,1.0,85.0,37.0,62.0,0.0
2023-11-29 12:25:00+00:00,0.0,21.0,594.0,21.8,0.0,108.0,38.0,59.0,0.0
2023-11-29 12:30:00+00:00,0.0,21.0,604.0,21.8,0.0,117.0,38.0,65.0,0.0
2023-11-29 12:35:00+00:00,0.0,21.0,591.0,21.8,1.0,94.0,37.0,59.0,0.0
2023-11-29 12:40:00+00:00,0.0,21.0,606.0,21.8,0.0,100.0,37.0,59.0,0.0
2023-11-29 12:45:00+00:00,0.0,21.0,601.0,21.9,1.0,105.0,37.0,60.0,0.0
2023-11-29 12:50:00+00:00,0.0,21.0,614.0,21.9,2.0,93.0,38.0,63.0,0.0
2023-11-29 12:55:00+00:00,0.0,21.0,594.0,21.9,0.0,91.0,49.0,68.0,0.0
2023-11-29 13:00:00+00:00,0.0,21.0,614.0,21.9,1.0,83.0,52.0,74.0,0.0
2023-11-29 13:05:00+00:00,0.0,21.0,610.0,21.9,3.0,81.0,41.0,64.0,0.0
2023-11-29 13:10:00+00:00,0.0,21.0,630.0,21.9,0.0,76.0,37.0,59.0,0.0
2023-11-29 13:15:00+00:00,0.0,21.0,615.0,21.9,0.0,71.0,37.0,59.0,0.0
2023-11-29 13:20:00+00:00,1.0,21.0,635.0,21.9,2.0,57.0,37.0,59.0,0.0
2023-11-29 13:25:00+00:00,0.0,21.0,629.0,21.9,0.0,48.0,38.0,69.0,0.0
2023-11-29 13:30:00+00:00,0.0,21.0,645.0,21.9,4.0,50.0,38.0,65.0,0.0
2023-11-29 13:35:00+00:00,0.0,21.0,641.0,21.9,4.0,52.0,37.0,68.0,0.0
2023-11-29 13:40:00+00:00,0.0,21.0,641.0,21.9,2.0,49.0,49.0,67.0,0.0
2023-11-29 13:45:00+00:00,0.0,21.0,627.0,21.9,1.0,52.0,49.0,67.0,0.0
2023-11-29 13:50:00+00:00,0.0,21.0,654.0,22.0,1.0,54.0,47.0,68.0,0.0
2023-11-29 13:55:00+00:00,0.0,21.0,652.0,22.0,1.0,52.0,45.0,68.0,0.0
2023-11-29 14:00:00+00:00,0.0,21.0,646.0,22.0,1.0,49.0,45.0,68.0,0.0
2023-11-29 14:05:00+00:00,0.0,21.0,618.0,22.0,1.0,45.0,47.0,70.0,0.0
2023-11-29 14:10:00+00:00,0.0,21.0,645.0,22.0,3.0,38.0,40.0,70.0,0.0
2023-11-29 14:15:00+00:00,0.0,21.0,646.0,22.0,1.0,30.0,38.0,59.0,0.0
2023-11-29 14:20:00+00:00,0.0,21.0,634.0,22.0,1.0,25.0,37.0,64.0,0.0
2023-11-29 14:25:00+00:00,0.0,21.0,642.0,22.0,0.0,24.0,37.0,66.0,0.0
2023-11-29 14:30:00+00:00,0.0,21.0,631.0,22.0,1.0,23.0,44.0,70.0,0.0
2023-11-29 14:35:00+00:00,0.0,21.0,639.0,22.0,1.0,20.0,48.0,70.0,0.0
2023-11-29 14:40:00+00:00,0.0,21.0,644.0,22.0,1.0,19.0,37.0,59.0,0.0
2023-11-29 14:45:00+00:00,0.0,21.0,624.0,22.0,1.0,18.0,37.0,59.0,0.0
2023-11-29 14:50:00+00:00,0.0,21.0,668.0,22.0,3.0,15.0,37.0,59.0,0.0
2023-11-29 14:55:00+00:00,0.0,21.0,639.0,22.0,1.0,12.0,37.0,59.0,0.0
2023-11-29 15:00:00+00:00,0.0,21.0,644.0,22.0,0.0,11.0,37.0,59.0,0.0
2023-11-29 15:05:00+00:00,0.0,21.0,639.0,22.0,0.0,9.0,37.0,59.0,0.0
2023-11-29 15:10:00+00:00,0.0,22.0,643.0,22.0,2.0,8.0,40.0,68.0,0.0
2023-11-29 15:15:00+00:00,0.0,22.0,638.0,22.0,2.0,213.0,36.0,59.0,0.0
2023-11-29 15:20:00+00:00,0.0,21.0,652.0,22.1,0.0,211.0,38.0,61.0,0.0
2023-11-29 15:25:00+00:00,0.0,22.0,628.0,22.0,0.0,211.0,36.0,60.0,0.0
2023-11-29 15:30:00+00:00,0.0,22.0,624.0,22.0,3.0,210.0,36.0,59.0,0.0
2023-11-29 15:35:00+00:00,0.0,22.0,651.0,22.1,0.0,209.0,36.0,59.0,0.0
2023-11-29 15:40:00+00:00,1.0,22.0,644.0,22.1,1.0,209.0,37.0,68.0,0.0
2023-11-29 15:45:00+00:00,0.0,22.0,643.0,22.1,5.0,208.0,38.0,72.0,0.0
2023-11-29 15:50:00+00:00,0.0,22.0,628.0,22.1,12.0,209.0,41.0,72.0,0.0
2023-11-29 15:55:00+00:00,0.0,22.0,658.0,22.1,9.0,207.0,37.0,59.0,0.0
2023-11-29 16:00:00+00:00,0.0,22.0,626.0,22.1,2.0,207.0,37.0,59.0,0.0
2023-11-29 16:05:00+00:00,0.0,22.0,639.0,22.1,5.0,205.0,40.0,67.0,0.0
2023-11-29 16:10:00+00:00,0.0,22.0,628.0,22.1,2.0,1.0,35.0,59.0,0.0
2023-11-29 16:15:00+00:00,0.0,22.0,627.0,22.1,0.0,1.0,35.0,59.0,0.0
2023-11-29 16:20:00+00:00,0.0,22.0,609.0,22.1,0.0,1.0,35.0,59.0,0.0
2023-11-29 16:25:00+00:00,0.0,22.0,602.0,22.1,0.0,1.0,34.0,59.0,0.0
2023-11-29 16:30:00+00:00,0.0,22.0,579.0,22.0,0.0,1.0,34.0,59.0,0.0
2023-11-29 16:35:00+00:00,0.0,22.0,568.0,22.0,0.0,1.0,34.0,59.0,0.0
2023-11-29 16:40:00+00:00,0.0,21.0,577.0,22.0,0.0,1.0,34.0,59.0,0.0
2023-11-29 16:45:00+00:00,0.0,21.0,542.0,22.0,0.0,1.0,35.0,59.0,0.0
2023-11-29 16:50:00+00:00,0.0,21.0,543.0,21.9,0.0,1.0,34.0,59.0,0.0
2023-11-29 16:55:00+00:00,0.0,21.0,536.0,21.9,0.0,1.0,34.0,59.0,0.0
2023-11-29 17:00:00+00:00,0.0,21.0,534.0,21.9,0.0,1.0,34.0,59.0,0.0
2023-11-29 17:05:00+00:00,0.0,21.0,502.0,21.9,0.0,1.0,34.0,59.0,0.0
2023-11-29 17:10:00+00:00,0.0,21.0,519.0,21.9,0.0,0.0,34.0,59.0,0.0
2023-11-29 17:15:00+00:00,0.0,21.0,523.0,21.9,0.0,0.0,34.0,59.0,0.0
2023-11-29 17:20:00+00:00,0.0,21.0,526.0,21.9,0.0,0.0,34.0,59.0,0.0
2023-11-29 17:25:00+00:00,0.0,21.0,505.0,21.8,0.0,0.0,34.0,59.0,0.0
2023-11-29 17:30:00+00:00,0.0,21.0,511.0,21.8,0.0,0.0,34.0,59.0,0.0
2023-11-29 17:35:00+00:00,0.0,21.0,511.0,21.8,0.0,0.0,34.0,59.0,0.0
2023-11-29 17:40:00+00:00,0.0,21.0,504.0,21.8,0.0,0.0,34.0,59.0,0.0
2023-11-29 17:45:00+00:00,0.0,21.0,498.0,21.8,0.0,0.0,34.0,59.0,0.0
2023-11-29 17:50:00+00:00,0.0,21.0,529.0,21.8,0.0,0.0,34.0,59.0,0.0
2023-11-29 17:55:00+00:00,0.0,21.0,486.0,21.7,0.0,0.0,34.0,59.0,0.0
2023-11-29 18:00:00+00:00,0.0,21.0,497.0,21.7,0.0,0.0,34.0,59.0,0.0
2023-11-29 18:05:00+00:00,0.0,21.0,508.0,21.7,0.0,0.0,33.0,59.0,0.0
2023-11-29 18:10:00+00:00,0.0,21.0,482.0,21.7,0.0,0.0,34.0,59.0,0.0
2023-11-29 18:15:00+00:00,0.0,21.0,478.0,21.7,0.0,1.0,34.0,59.0,0.0
2023-11-29 18:20:00+00:00,0.0,21.0,489.0,21.7,0.0,1.0,34.0,59.0,0.0
2023-11-29 18:25:00+00:00,0.0,21.0,497.0,21.7,0.0,0.0,33.0,59.0,0.0
2023-11-29 18:30:00+00:00,0.0,21.0,484.0,21.7,0.0,0.0,34.0,59.0,0.0
2023-11-29 18:35:00+00:00,0.0,21.0,493.0,21.7,0.0,0.0,33.0,59.0,0.0
2023-11-29 18:40:00+00:00,0.0,21.0,496.0,21.6,0.0,0.0,33.0,59.0,0.0
2023-11-29 18:45:00+00:00,0.0,21.0,485.0,21.6,0.0,0.0,34.0,59.0,0.0
2023-11-29 18:50:00+00:00,0.0,21.0,483.0,21.6,0.0,0.0,34.0,59.0,0.0
2023-11-29 18:55:00+00:00,0.0,21.0,487.0,21.6,0.0,0.0,34.0,59.0,0.0
2023-11-29 19:00:00+00:00,0.0,21.0,492.0,21.6,0.0,0.0,34.0,59.0,0.0
2023-11-29 19:05:00+00:00,0.0,21.0,478.0,21.6,0.0,0.0,34.0,59.0,0.0
2023-11-29 19:10:00+00:00,0.0,21.0,487.0,21.6,0.0,0.0,34.0,59.0,0.0
2023-11-29 19:15:00+00:00,0.0,21.0,488.0,21.6,0.0,0.0,34.0,59.0,0.0
2023-11-29 19:20:00+00:00,0.0,21.0,488.0,21.6,0.0,0.0,34.0,59.0,0.0
2023-11-29 19:25:00+00:00,0.0,21.0,481.0,21.5,0.0,0.0,34.0,59.0,0.0
2023-11-29 19:30:00+00:00,0.0,21.0,477.0,21.5,0.0,0.0,34.0,59.0,0.0
2023-11-29 19:35:00+00:00,0.0,21.0,482.0,21.5,0.0,0.0,34.0,59.0,0.0
2023-11-29 19:40:00+00:00,0.0,21.0,478.0,21.5,0.0,0.0,33.0,59.0,0.0
2023-11-29 19:45:00+00:00,0.0,21.0,484.0,21.5,0.0,0.0,34.0,59.0,0.0
2023-11-29 19:50:00+00:00,0.0,21.0,476.0,21.5,0.0,0.0,33.0,59.0,0.0
2023-11-29 19:55:00+00:00,0.0,21.0,477.0,21.5,0.0,0.0,34.0,59.0,0.0
2023-11-29 20:00:00+00:00,0.0,21.0,481.0,21.5,0.0,0.0,34.0,59.0,0.0
2023-11-29 20:05:00+00:00,0.0,21.0,460.0,21.5,0.0,0.0,33.0,59.0,0.0
2023-11-29 20:10:00+00:00,0.0,21.0,476.0,21.5,0.0,0.0,33.0,59.0,0.0
2023-11-29 20:15:00+00:00,0.0,21.0,469.0,21.5,0.0,0.0,33.0,59.0,0.0
2023-11-29 20:20:00+00:00,0.0,21.0,479.0,21.5,0.0,0.0,34.0,59.0,0.0
2023-11-29 20:25:00+00:00,0.0,21.0,487.0,21.5,0.0,0.0,34.0,59.0,0.0
2023-11-29 20:30:00+00:00,0.0,21.0,474.0,21.5,0.0,0.0,34.0,59.0,0.0
2023-11-29 20:35:00+00:00,0.0,21.0,460.0,21.5,0.0,0.0,33.0,59.0,0.0
2023-11-29 20:40:00+00:00,0.0,21.0,479.0,21.4,0.0,0.0,33.0,59.0,0.0
2023-11-29 20:45:00+00:00,0.0,21.0,474.0,21.5,0.0,0.0,33.0,59.0,0.0
2023-11-29 20:50:00+00:00,0.0,21.0,473.0,21.4,0.0,0.0,34.0,59.0,0.0
2023-11-29 20:55:00+00:00,0.0,21.0,476.0,21.4,0.0,0.0,34.0,59.0,0.0
2023-11-29 21:00:00+00:00,0.0,21.0,476.0,21.4,0.0,0.0,33.0,59.0,0.0
2023-11-29 21:05:00+00:00,0.0,21.0,498.0,21.4,0.0,0.0,33.0,59.0,0.0
2023-11-29 21:10:00+00:00,0.0,21.0,467.0,21.4,0.0,0.0,33.0,59.0,0.0
2023-11-29 21:15:00+00:00,0.0,21.0,486.0,21.4,0.0,0.0,33.0,59.0,0.0
2023-11-29 21:20:00+00:00,0.0,21.0,473.0,21.4,0.0,0.0,33.0,59.0,0.0
2023-11-29 21:25:00+00:00,0.0,21.0,469.0,21.4,0.0,0.0,34.0,59.0,0.0
2023-11-29 21:30:00+00:00,0.0,21.0,479.0,21.4,0.0,0.0,33.0,59.0,0.0
2023-11-29 21:35:00+00:00,0.0,21.0,478.0,21.4,0.0,0.0,33.0,59.0,0.0
2023-11-29 21:40:00+00:00,0.0,21.0,504.0,21.4,0.0,0.0,33.0,59.0,0.0
2023-11-29 21:45:00+00:00,0.0,21.0,477.0,21.4,0.0,0.0,33.0,59.0,0.0
2023-11-29 21:50:00+00:00,0.0,21.0,485.0,21.4,0.0,0.0,33.0,59.0,0.0
2023-11-29 21:55:00+00:00,0.0,21.0,484.0,21.4,0.0,0.0,34.0,59.0,0.0
2023-11-29 22:00:00+00:00,0.0,21.0,480.0,21.4,0.0,0.0,34.0,59.0,0.0
2023-11-29 22:05:00+00:00,0.0,21.0,494.0,21.3,0.0,0.0,33.0,59.0,0.0
2023-11-29 22:10:00+00:00,0.0,21.0,476.0,21.4,0.0,0.0,33.0,59.0,0.0
2023-11-29 22:15:00+00:00,0.0,21.0,488.0,21.3,0.0,0.0,33.0,59.0,0.0
2023-11-29 22:20:00+00:00,0.0,21.0,487.0,21.3,0.0,0.0,33.0,59.0,0.0
2023-11-29 22:25:00+00:00,0.0,21.0,475.0,21.3,0.0,0.0,33.0,59.0,0.0
2023-11-29 22:30:00+00:00,0.0,21.0,488.0,21.3,0.0,0.0,33.0,59.0,0.0
2023-11-29 22:35:00+00:00,0.0,21.0,471.0,21.3,0.0,0.0,33.0,59.0,0.0
2023-11-29 22:40:00+00:00,0.0,21.0,482.0,21.3,0.0,0.0,33.0,59.0,0.0
2023-11-29 22:45:00+00:00,0.0,21.0,487.0,21.3,0.0,0.0,33.0,59.0,0.0
2023-11-29 22:50:00+00:00,0.0,21.0,497.0,21.3,0.0,0.0,33.0,59.0,0.0
2023-11-29 22:55:00+00:00,0.0,21.0,479.0,21.3,0.0,0.0,33.0,59.0,0.0
2023-11-29 23:00:00+00:00,0.0,21.0,480.0,21.3,0.0,0.0,33.0,59.0,0.0
2023-11-29 23:05:00+00:00,0.0,21.0,492.0,21.3,0.0,0.0,33.0,59.0,0.0
2023-11-29 23:10:00+00:00,0.0,21.0,499.0,21.3,0.0,0.0,33.0,59.0,0.0
2023-11-29 23:15:00+00:00,0.0,21.0,483.0,21.3,0.0,0.0,33.0,59.0,0.0
2023-11-29 23:20:00+00:00,0.0,21.0,496.0,21.3,0.0,0.0,33.0,59.0,0.0
2023-11-29 23:25:00+00:00,0.0,21.0,495.0,21.3,0.0,0.0,33.0,59.0,0.0
2023-11-29 23:30:00+00:00,0.0,21.0,497.0,21.3,0.0,0.0,33.0,59.0,0.0
2023-11-29 23:35:00+00:00,0.0,21.0,490.0,21.3,0.0,0.0,33.0,59.0,0.0
2023-11-29 23:40:00+00:00,0.0,21.0,481.0,21.3,0.0,0.0,33.0,59.0,0.0
2023-11-29 23:45:00+00:00,0.0,21.0,477.0,21.2,0.0,0.0,33.0,59.0,0.0
2023-11-29 23:50:00+00:00,0.0,21.0,474.0,21.2,0.0,0.0,33.0,59.0,0.0
2023-11-29 23:55:00+00:00,0.0,21.0,492.0,21.2,0.0,0.0,33.0,59.0,0.0
2023-11-30 00:00:00+00:00,0.0,21.0,473.0,21.2,0.0,0.0,33.0,59.0,0.0
2023-11-30 00:05:00+00:00,0.0,21.0,487.0,21.2,0.0,0.0,33.0,59.0,0.0
2023-11-30 00:10:00+00:00,0.0,21.0,479.0,21.2,0.0,0.0,33.0,59.0,0.0
2023-11-30 00:15:00+00:00,0.0,21.0,491.0,21.2,0.0,0.0,33.0,59.0,0.0
2023-11-30 00:20:00+00:00,0.0,21.0,492.0,21.2,0.0,0.0,33.0,59.0,0.0
2023-11-30 00:25:00+00:00,0.0,21.0,495.0,21.2,0.0,0.0,33.0,59.0,0.0
2023-11-30 00:30:00+00:00,0.0,21.0,493.0,21.2,0.0,0.0,33.0,59.0,0.0
2023-11-30 00:35:00+00:00,0.0,21.0,497.0,21.2,0.0,0.0,33.0,59.0,0.0
2023-11-30 00:40:00+00:00,0.0,21.0,501.0,21.2,0.0,0.0,33.0,59.0,0.0
2023-11-30 00:45:00+00:00,0.0,21.0,481.0,21.2,0.0,0.0,33.0,59.0,0.0
2023-11-30 00:50:00+00:00,0.0,21.0,478.0,21.2,0.0,0.0,33.0,59.0,0.0
2023-11-30 00:55:00+00:00,0.0,21.0,485.0,21.2,0.0,0.0,33.0,59.0,0.0
2023-11-30 01:00:00+00:00,0.0,21.0,482.0,21.2,0.0,0.0,33.0,59.0,0.0
2023-11-30 01:05:00+00:00,0.0,21.0,484.0,21.2,0.0,0.0,33.0,59.0,0.0
2023-11-30 01:10:00+00:00,0.0,21.0,473.0,21.2,0.0,0.0,33.0,59.0,0.0
2023-11-30 01:15:00+00:00,0.0,21.0,481.0,21.2,0.0,0.0,33.0,59.0,0.0
2023-11-30 01:20:00+00:00,0.0,21.0,495.0,21.2,0.0,0.0,33.0,59.0,0.0
2023-11-30 01:25:00+00:00,0.0,21.0,489.0,21.2,0.0,0.0,33.0,59.0,0.0
2023-11-30 01:30:00+00:00,0.0,21.0,485.0,21.2,0.0,0.0,33.0,59.0,0.0
2023-11-30 01:35:00+00:00,0.0,21.0,476.0,21.2,0.0,0.0,33.0,59.0,0.0
2023-11-30 01:40:00+00:00,0.0,21.0,484.0,21.2,0.0,0.0,33.0,59.0,0.0
2023-11-30 01:45:00+00:00,0.0,21.0,496.0,21.2,0.0,0.0,33.0,59.0,0.0
2023-11-30 01:50:00+00:00,0.0,21.0,483.0,21.2,0.0,0.0,33.0,59.0,0.0
2023-11-30 01:55:00+00:00,0.0,21.0,496.0,21.1,0.0,0.0,33.0,59.0,0.0
2023-11-30 02:00:00+00:00,0.0,21.0,468.0,21.2,0.0,0.0,33.0,59.0,0.0
2023-11-30 02:05:00+00:00,0.0,21.0,486.0,21.1,0.0,0.0,33.0,59.0,0.0
2023-11-30 02:10:00+00:00,0.0,21.0,475.0,21.1,0.0,0.0,33.0,59.0,0.0
2023-11-30 02:15:00+00:00,0.0,21.0,476.0,21.1,0.0,0.0,33.0,59.0,0.0
2023-11-30 02:20:00+00:00,0.0,21.0,490.0,21.1,0.0,0.0,33.0,59.0,0.0
2023-11-30 02:25:00+00:00,0.0,21.0,484.0,21.1,0.0,0.0,33.0,59.0,0.0
2023-11-30 02:30:00+00:00,0.0,21.0,488.0,21.1,0.0,0.0,33.0,59.0,0.0
2023-11-30 02:35:00+00:00,0.0,21.0,478.0,21.1,0.0,0.0,33.0,59.0,0.0
2023-11-30 02:40:00+00:00,0.0,21.0,490.0,21.1,0.0,0.0,33.0,59.0,0.0
2023-11-30 02:45:00+00:00,0.0,21.0,471.0,21.1,0.0,0.0,33.0,59.0,0.0
2023-11-30 02:50:00+00:00,0.0,21.0,492.0,21.1,0.0,0.0,33.0,59.0,0.0
2023-11-30 02:55:00+00:00,0.0,21.0,489.0,21.1,0.0,0.0,33.0,59.0,0.0
2023-11-30 03:00:00+00:00,0.0,21.0,486.0,21.1,0.0,0.0,33.0,59.0,0.0
2023-11-30 03:05:00+00:00,0.0,21.0,488.0,21.1,0.0,0.0,33.0,59.0,0.0
2023-11-30 03:10:00+00:00,0.0,21.0,485.0,21.1,0.0,0.0,33.0,59.0,0.0
2023-11-30 03:15:00+00:00,0.0,21.0,494.0,21.1,0.0,0.0,33.0,59.0,0.0
2023-11-30 03:20:00+00:00,0.0,21.0,493.0,21.1,0.0,0.0,33.0,59.0,0.0
2023-11-30 03:25:00+00:00,0.0,21.0,488.0,21.1,0.0,0.0,33.0,59.0,0.0
2023-11-30 03:30:00+00:00,0.0,21.0,490.0,21.1,0.0,0.0,33.0,59.0,0.0
2023-11-30 03:35:00+00:00,0.0,21.0,485.0,21.1,0.0,0.0,33.0,59.0,0.0
2023-11-30 03:40:00+00:00,0.0,21.0,482.0,21.1,0.0,0.0,33.0,59.0,0.0
2023-11-30 03:45:00+00:00,0.0,21.0,467.0,21.1,0.0,0.0,33.0,59.0,0.0
2023-11-30 03:50:00+00:00,0.0,21.0,502.0,21.1,0.0,0.0,33.0,59.0,0.0
2023-11-30 03:55:00+00:00,0.0,21.0,485.0,21.1,0.0,0.0,33.0,59.0,0.0
2023-11-30 04:00:00+00:00,0.0,21.0,478.0,21.1,0.0,0.0,33.0,59.0,0.0
2023-11-30 04:05:00+00:00,0.0,21.0,489.0,21.1,0.0,0.0,33.0,59.0,0.0
2023-11-30 04:10:00+00:00,0.0,21.0,490.0,21.1,0.0,0.0,33.0,59.0,0.0
2023-11-30 04:15:00+00:00,0.0,21.0,500.0,21.1,0.0,0.0,33.0,59.0,0.0
2023-11-30 04:20:00+00:00,0.0,21.0,484.0,21.1,0.0,0.0,33.0,59.0,0.0
2023-11-30 04:25:00+00:00,0.0,21.0,481.0,21.1,0.0,0.0,33.0,59.0,0.0
2023-11-30 04:30:00+00:00,0.0,21.0,493.0,21.1,0.0,0.0,34.0,59.0,0.0
2023-11-30 04:35:00+00:00,0.0,21.0,488.0,21.0,0.0,0.0,33.0,59.0,0.0
2023-11-30 04:40:00+00:00,0.0,21.0,483.0,21.1,0.0,0.0,33.0,59.0,0.0
2023-11-30 04:45:00+00:00,0.0,21.0,496.0,21.1,0.0,0.0,33.0,59.0,0.0
2023-11-30 04:50:00+00:00,0.0,21.0,502.0,21.1,0.0,0.0,34.0,59.0,0.0
2023-11-30 04:55:00+00:00,1.0,21.0,485.0,21.1,0.0,0.0,33.0,59.0,0.0
2023-11-30 05:00:00+00:00,0.0,21.0,484.0,21.1,0.0,1.0,36.0,61.0,0.0
2023-11-30 05:05:00+00:00,0.0,21.0,496.0,21.1,2.0,1.0,34.0,59.0,0.0
2023-11-30 05:10:00+00:00,0.0,21.0,502.0,21.1,0.0,1.0,34.0,59.0,0.0
2023-11-30 05:15:00+00:00,0.0,21.0,500.0,21.1,0.0,0.0,33.0,59.0,0.0
2023-11-30 05:20:00+00:00,0.0,21.0,496.0,21.1,0.0,0.0,34.0,59.0,0.0
2023-11-30 05:25:00+00:00,0.0,21.0,475.0,21.0,0.0,0.0,34.0,59.0,0.0
2023-11-30 05:30:00+00:00,0.0,21.0,498.0,21.1,0.0,1.0,34.0,59.0,0.0
2023-11-30 05:35:00+00:00,0.0,21.0,483.0,21.0,0.0,1.0,34.0,59.0,0.0
2023-11-30 05:40:00+00:00,0.0,21.0,485.0,21.1,0.0,0.0,34.0,59.0,0.0
2023-11-30 05:45:00+00:00,0.0,21.0,482.0,21.1,0.0,0.0,34.0,59.0,0.0
2023-11-30 05:50:00+00:00,0.0,21.0,493.0,21.1,0.0,0.0,34.0,59.0,0.0
2023-11-30 05:55:00+00:00,0.0,21.0,490.0,21.0,0.0,0.0,34.0,59.0,0.0
2023-11-30 06:00:00+00:00,0.0,21.0,500.0,21.0,0.0,0.0,34.0,59.0,0.0
2023-11-30 06:05:00+00:00,0.0,21.0,499.0,21.1,0.0,0.0,34.0,59.0,0.0
2023-11-30 06:10:00+00:00,0.0,21.0,493.0,21.1,0.0,0.0,34.0,59.0,0.0
2023-11-30 06:15:00+00:00,0.0,21.0,495.0,21.0,0.0,0.0,35.0,59.0,0.0
2023-11-30 06:20:00+00:00,1.0,21.0,494.0,21.0,0.0,0.0,34.0,59.0,0.0
2023-11-30 06:25:00+00:00,0.0,21.0,515.0,21.1,0.0,1.0,38.0,67.0,0.0
2023-11-30 06:30:00+00:00,0.0,21.0,518.0,21.0,11.0,211.0,38.0,63.0,0.0
2023-11-30 06:35:00+00:00,0.0,21.0,528.0,21.1,3.0,209.0,36.0,59.0,0.0
