Date,Dragino Door Sensor,Dragino Window 1 Sensor,Dragino Window 2 Sensor,humidity,co2,temperature,motion,light,soundAvg,soundPeak
2023-11-16 11:00:00+00:00,1.0,1.0,0.0,29.0,959.0,23.1,6.0,592.0,55.0,86.0
2023-11-16 11:05:00+00:00,1.0,1.0,0.0,29.0,959.0,23.1,6.0,592.0,59.0,93.0
2023-11-16 11:10:00+00:00,1.0,1.0,0.0,31.0,1147.0,23.4,15.0,256.0,58.0,88.0
2023-11-16 11:15:00+00:00,0.0,1.0,0.0,30.0,982.0,23.3,17.0,259.0,60.0,79.0
2023-11-16 11:20:00+00:00,1.0,1.0,0.0,29.0,971.0,23.1,14.0,229.0,56.0,74.0
2023-11-16 11:25:00+00:00,1.0,1.0,0.0,29.0,978.0,23.0,11.0,264.0,48.0,70.0
2023-11-16 11:30:00+00:00,1.0,1.0,0.0,29.0,950.0,22.9,4.0,279.0,38.0,61.0
2023-11-16 11:35:00+00:00,0.0,1.0,0.0,29.0,945.0,22.8,2.0,272.0,42.0,68.0
2023-11-16 11:40:00+00:00,0.0,1.0,0.0,29.0,888.0,22.8,8.0,268.0,47.0,67.0
2023-11-16 11:45:00+00:00,0.0,1.0,0.0,29.0,917.0,22.8,4.0,264.0,55.0,69.0
2023-11-16 11:50:00+00:00,0.0,1.0,0.0,29.0,880.0,22.8,5.0,257.0,55.0,70.0
2023-11-16 11:55:00+00:00,1.0,1.0,0.0,29.0,891.0,22.8,7.0,260.0,53.0,71.0
2023-11-16 12:00:00+00:00,0.0,1.0,0.0,29.0,906.0,22.8,14.0,270.0,45.0,73.0
2023-11-16 12:05:00+00:00,0.0,1.0,0.0,29.0,882.0,22.8,0.0,268.0,37.0,59.0
2023-11-16 12:10:00+00:00,0.0,1.0,0.0,29.0,876.0,22.7,0.0,266.0,35.0,59.0
2023-11-16 12:15:00+00:00,0.0,1.0,0.0,29.0,841.0,22.7,0.0,265.0,35.0,59.0
2023-11-16 12:20:00+00:00,0.0,1.0,0.0,29.0,809.0,22.7,0.0,270.0,35.0,59.0
2023-11-16 12:25:00+00:00,0.0,1.0,0.0,29.0,799.0,22.7,0.0,262.0,35.0,59.0
2023-11-16 12:30:00+00:00,1.0,1.0,0.0,29.0,782.0,22.7,0.0,260.0,35.0,59.0
2023-11-16 12:35:00+00:00,1.0,1.0,0.0,29.0,748.0,22.6,2.0,252.0,37.0,61.0
2023-11-16 12:40:00+00:00,0.0,1.0,0.0,29.0,734.0,22.6,0.0,256.0,39.0,72.0
2023-11-16 12:45:00+00:00,1.0,1.0,0.0,29.0,718.0,22.6,4.0,253.0,38.0,67.0
2023-11-16 12:50:00+00:00,1.0,1.0,0.0,29.0,727.0,22.6,2.0,241.0,43.0,70.0
2023-11-16 12:55:00+00:00,1.0,1.0,0.0,29.0,751.0,22.6,13.0,246.0,50.0,71.0
2023-11-16 13:00:00+00:00,1.0,1.0,0.0,29.0,736.0,22.7,1.0,241.0,38.0,63.0
2023-11-16 13:05:00+00:00,0.0,1.0,0.0,29.0,747.0,22.7,1.0,239.0,37.0,59.0
2023-11-16 13:10:00+00:00,0.0,1.0,0.0,29.0,765.0,22.7,2.0,238.0,38.0,59.0
2023-11-16 13:15:00+00:00,0.0,1.0,0.0,29.0,762.0,22.7,1.0,238.0,38.0,62.0
2023-11-16 13:20:00+00:00,0.0,1.0,0.0,29.0,775.0,22.7,0.0,238.0,38.0,59.0
2023-11-16 13:25:00+00:00,0.0,1.0,0.0,29.0,799.0,22.7,0.0,238.0,38.0,59.0
2023-11-16 13:30:00+00:00,0.0,1.0,0.0,29.0,779.0,22.7,0.0,237.0,38.0,59.0
2023-11-16 13:35:00+00:00,0.0,1.0,0.0,29.0,764.0,22.7,1.0,234.0,38.0,59.0
2023-11-16 13:40:00+00:00,0.0,1.0,0.0,29.0,778.0,22.7,0.0,233.0,38.0,59.0
2023-11-16 13:45:00+00:00,0.0,1.0,0.0,29.0,788.0,22.7,1.0,233.0,38.0,59.0
2023-11-16 13:50:00+00:00,1.0,1.0,0.0,29.0,805.0,22.7,1.0,232.0,38.0,64.0
2023-11-16 13:55:00+00:00,1.0,1.0,0.0,29.0,814.0,22.8,4.0,232.0,42.0,70.0
2023-11-16 14:00:00+00:00,1.0,1.0,0.0,29.0,809.0,22.7,0.0,233.0,40.0,59.0
2023-11-16 14:05:00+00:00,1.0,1.0,0.0,29.0,775.0,22.7,0.0,227.0,39.0,59.0
2023-11-16 14:10:00+00:00,0.0,1.0,0.0,29.0,749.0,22.7,0.0,224.0,40.0,59.0
2023-11-16 14:15:00+00:00,0.0,1.0,0.0,29.0,759.0,22.7,0.0,221.0,40.0,59.0
2023-11-16 14:20:00+00:00,0.0,1.0,0.0,29.0,714.0,22.7,0.0,219.0,36.0,59.0
2023-11-16 14:25:00+00:00,0.0,1.0,0.0,29.0,718.0,22.7,0.0,217.0,36.0,59.0
2023-11-16 14:30:00+00:00,0.0,1.0,0.0,29.0,687.0,22.7,0.0,216.0,36.0,59.0
2023-11-16 14:35:00+00:00,0.0,1.0,0.0,29.0,680.0,22.7,0.0,216.0,37.0,59.0
2023-11-16 14:40:00+00:00,1.0,1.0,0.0,29.0,674.0,22.6,0.0,215.0,37.0,59.0
2023-11-16 14:45:00+00:00,0.0,1.0,0.0,29.0,675.0,22.6,4.0,216.0,41.0,71.0
2023-11-16 14:50:00+00:00,0.0,1.0,0.0,29.0,648.0,22.7,9.0,216.0,51.0,73.0
2023-11-16 14:55:00+00:00,0.0,1.0,0.0,29.0,667.0,22.7,3.0,216.0,48.0,73.0
2023-11-16 15:00:00+00:00,0.0,1.0,0.0,29.0,690.0,22.7,13.0,209.0,48.0,68.0
2023-11-16 15:05:00+00:00,0.0,1.0,0.0,30.0,743.0,22.7,8.0,212.0,50.0,71.0
2023-11-16 15:10:00+00:00,1.0,1.0,0.0,30.0,727.0,22.7,3.0,214.0,45.0,67.0
2023-11-16 15:15:00+00:00,0.0,1.0,0.0,30.0,780.0,22.7,9.0,200.0,46.0,82.0
2023-11-16 15:20:00+00:00,0.0,1.0,0.0,30.0,777.0,22.7,7.0,209.0,38.0,61.0
2023-11-16 15:25:00+00:00,0.0,1.0,0.0,30.0,761.0,22.7,2.0,208.0,36.0,59.0
2023-11-16 15:30:00+00:00,0.0,1.0,0.0,30.0,760.0,22.7,0.0,207.0,38.0,64.0
2023-11-16 15:35:00+00:00,0.0,1.0,0.0,30.0,776.0,22.7,0.0,208.0,38.0,61.0
2023-11-16 15:40:00+00:00,0.0,1.0,0.0,30.0,751.0,22.7,0.0,208.0,37.0,59.0
2023-11-16 15:45:00+00:00,0.0,1.0,0.0,30.0,740.0,22.7,1.0,207.0,37.0,59.0
2023-11-16 15:50:00+00:00,0.0,1.0,0.0,30.0,751.0,22.7,0.0,207.0,37.0,59.0
2023-11-16 15:55:00+00:00,0.0,1.0,0.0,30.0,719.0,22.7,0.0,207.0,36.0,59.0
2023-11-16 16:00:00+00:00,0.0,1.0,0.0,30.0,754.0,22.7,0.0,207.0,37.0,61.0
2023-11-16 16:05:00+00:00,0.0,1.0,0.0,30.0,703.0,22.7,2.0,207.0,37.0,59.0
2023-11-16 16:10:00+00:00,0.0,1.0,0.0,30.0,720.0,22.7,0.0,207.0,36.0,64.0
2023-11-16 16:15:00+00:00,0.0,1.0,0.0,30.0,702.0,22.6,1.0,207.0,38.0,59.0
2023-11-16 16:20:00+00:00,1.0,1.0,0.0,30.0,737.0,22.7,0.0,206.0,36.0,59.0
2023-11-16 16:25:00+00:00,1.0,1.0,0.0,30.0,701.0,22.6,0.0,207.0,36.0,59.0
2023-11-16 16:30:00+00:00,1.0,1.0,0.0,30.0,730.0,22.7,6.0,206.0,40.0,68.0
2023-11-16 16:35:00+00:00,0.0,1.0,0.0,30.0,712.0,22.6,2.0,206.0,39.0,68.0
2023-11-16 16:40:00+00:00,0.0,1.0,0.0,30.0,704.0,22.6,3.0,207.0,37.0,59.0
2023-11-16 16:45:00+00:00,0.0,1.0,0.0,30.0,718.0,22.6,0.0,207.0,36.0,59.0
2023-11-16 16:50:00+00:00,0.0,1.0,0.0,30.0,714.0,22.6,0.0,207.0,36.0,59.0
2023-11-16 16:55:00+00:00,1.0,1.0,0.0,30.0,708.0,22.6,0.0,207.0,36.0,59.0
2023-11-16 17:00:00+00:00,0.0,1.0,0.0,31.0,704.0,22.6,0.0,206.0,36.0,59.0
2023-11-16 17:05:00+00:00,0.0,1.0,0.0,31.0,713.0,22.6,1.0,206.0,37.0,59.0
2023-11-16 17:10:00+00:00,0.0,1.0,0.0,31.0,708.0,22.6,0.0,206.0,37.0,59.0
2023-11-16 17:15:00+00:00,0.0,1.0,0.0,31.0,678.0,22.6,0.0,206.0,37.0,59.0
2023-11-16 17:20:00+00:00,1.0,1.0,0.0,31.0,683.0,22.6,0.0,206.0,38.0,59.0
2023-11-16 17:25:00+00:00,0.0,1.0,0.0,31.0,655.0,22.6,0.0,206.0,38.0,59.0
2023-11-16 17:30:00+00:00,0.0,1.0,0.0,31.0,662.0,22.5,2.0,207.0,37.0,61.0
2023-11-16 17:35:00+00:00,0.0,1.0,0.0,31.0,673.0,22.5,0.0,207.0,37.0,59.0
2023-11-16 17:40:00+00:00,0.0,1.0,0.0,31.0,670.0,22.6,0.0,207.0,37.0,68.0
2023-11-16 17:45:00+00:00,0.0,1.0,0.0,31.0,672.0,22.6,0.0,207.0,37.0,60.0
2023-11-16 17:50:00+00:00,0.0,1.0,0.0,31.0,669.0,22.6,0.0,206.0,36.0,59.0
2023-11-16 17:55:00+00:00,0.0,1.0,0.0,31.0,669.0,22.5,0.0,206.0,36.0,59.0
2023-11-16 18:00:00+00:00,0.0,1.0,0.0,31.0,678.0,22.5,0.0,207.0,36.0,59.0
2023-11-16 18:05:00+00:00,0.0,1.0,0.0,31.0,697.0,22.5,1.0,206.0,36.0,59.0
2023-11-16 18:10:00+00:00,0.0,1.0,0.0,31.0,691.0,22.6,0.0,206.0,37.0,68.0
2023-11-16 18:15:00+00:00,0.0,1.0,0.0,31.0,696.0,22.5,0.0,206.0,36.0,59.0
2023-11-16 18:20:00+00:00,0.0,1.0,0.0,31.0,686.0,22.5,0.0,206.0,36.0,59.0
2023-11-16 18:25:00+00:00,0.0,1.0,0.0,31.0,696.0,22.6,2.0,206.0,36.0,59.0
2023-11-16 18:30:00+00:00,0.0,1.0,0.0,31.0,703.0,22.6,0.0,206.0,36.0,59.0
2023-11-16 18:35:00+00:00,0.0,1.0,0.0,31.0,689.0,22.6,0.0,206.0,36.0,59.0
2023-11-16 18:40:00+00:00,0.0,1.0,0.0,31.0,686.0,22.5,0.0,206.0,37.0,64.0
2023-11-16 18:45:00+00:00,0.0,1.0,0.0,31.0,697.0,22.5,1.0,206.0,36.0,59.0
2023-11-16 18:50:00+00:00,0.0,1.0,0.0,31.0,713.0,22.5,0.0,206.0,35.0,59.0
2023-11-16 18:55:00+00:00,0.0,1.0,0.0,31.0,705.0,22.5,2.0,206.0,36.0,59.0
2023-11-16 19:00:00+00:00,0.0,1.0,0.0,31.0,687.0,22.5,1.0,206.0,38.0,73.0
2023-11-16 19:05:00+00:00,1.0,1.0,0.0,31.0,708.0,22.5,0.0,206.0,36.0,63.0
2023-11-16 19:10:00+00:00,0.0,1.0,0.0,31.0,708.0,22.5,6.0,206.0,40.0,73.0
2023-11-16 19:15:00+00:00,0.0,1.0,0.0,31.0,692.0,22.5,2.0,1.0,34.0,59.0
2023-11-16 19:20:00+00:00,0.0,1.0,0.0,31.0,671.0,22.5,0.0,1.0,34.0,59.0
2023-11-16 19:25:00+00:00,0.0,1.0,0.0,32.0,670.0,22.5,0.0,0.0,34.0,59.0
2023-11-16 19:30:00+00:00,0.0,1.0,0.0,32.0,676.0,22.5,0.0,0.0,34.0,59.0
2023-11-16 19:35:00+00:00,0.0,1.0,0.0,32.0,661.0,22.4,0.0,0.0,34.0,59.0
2023-11-16 19:40:00+00:00,0.0,1.0,0.0,32.0,674.0,22.4,0.0,0.0,34.0,59.0
2023-11-16 19:45:00+00:00,0.0,1.0,0.0,32.0,645.0,22.4,0.0,0.0,34.0,59.0
2023-11-16 19:50:00+00:00,0.0,1.0,0.0,32.0,637.0,22.4,0.0,0.0,34.0,59.0
2023-11-16 19:55:00+00:00,0.0,1.0,0.0,32.0,628.0,22.3,0.0,0.0,34.0,59.0
2023-11-16 20:00:00+00:00,0.0,1.0,0.0,32.0,637.0,22.3,0.0,0.0,34.0,59.0
2023-11-16 20:05:00+00:00,0.0,1.0,0.0,32.0,601.0,22.3,0.0,0.0,34.0,59.0
2023-11-16 20:10:00+00:00,0.0,1.0,0.0,32.0,599.0,22.3,0.0,0.0,34.0,59.0
2023-11-16 20:15:00+00:00,0.0,1.0,0.0,32.0,620.0,22.3,0.0,0.0,34.0,59.0
2023-11-16 20:20:00+00:00,0.0,1.0,0.0,32.0,599.0,22.2,0.0,0.0,34.0,59.0
2023-11-16 20:25:00+00:00,0.0,1.0,0.0,32.0,615.0,22.2,0.0,0.0,34.0,59.0
2023-11-16 20:30:00+00:00,0.0,1.0,0.0,32.0,609.0,22.2,0.0,0.0,34.0,59.0
2023-11-16 20:35:00+00:00,0.0,1.0,0.0,32.0,621.0,22.2,0.0,0.0,34.0,59.0
2023-11-16 20:40:00+00:00,0.0,1.0,0.0,32.0,616.0,22.2,0.0,0.0,34.0,59.0
2023-11-16 20:45:00+00:00,0.0,1.0,0.0,32.0,599.0,22.2,0.0,0.0,34.0,59.0
2023-11-16 20:50:00+00:00,0.0,1.0,0.0,32.0,617.0,22.1,0.0,0.0,34.0,59.0
2023-11-16 20:55:00+00:00,0.0,1.0,0.0,32.0,595.0,22.1,0.0,0.0,34.0,59.0
2023-11-16 21:00:00+00:00,0.0,1.0,0.0,32.0,586.0,22.2,0.0,0.0,34.0,59.0
2023-11-16 21:05:00+00:00,0.0,1.0,0.0,32.0,586.0,22.1,0.0,0.0,34.0,59.0
2023-11-16 21:10:00+00:00,0.0,1.0,0.0,32.0,578.0,22.1,0.0,0.0,34.0,59.0
2023-11-16 21:15:00+00:00,0.0,1.0,0.0,32.0,595.0,22.0,0.0,0.0,34.0,59.0
2023-11-16 21:20:00+00:00,0.0,1.0,0.0,32.0,591.0,22.0,0.0,0.0,34.0,59.0
2023-11-16 21:25:00+00:00,0.0,1.0,0.0,32.0,587.0,22.0,0.0,0.0,33.0,59.0
2023-11-16 21:30:00+00:00,0.0,1.0,0.0,32.0,598.0,22.0,0.0,0.0,33.0,59.0
2023-11-16 21:35:00+00:00,0.0,1.0,0.0,32.0,575.0,22.0,0.0,0.0,33.0,59.0
2023-11-16 21:40:00+00:00,0.0,1.0,0.0,32.0,590.0,22.0,0.0,0.0,33.0,59.0
2023-11-16 21:45:00+00:00,0.0,1.0,0.0,32.0,574.0,22.0,0.0,0.0,33.0,59.0
2023-11-16 21:50:00+00:00,0.0,1.0,0.0,32.0,596.0,22.0,0.0,0.0,33.0,59.0
2023-11-16 21:55:00+00:00,0.0,1.0,0.0,32.0,582.0,22.0,0.0,0.0,33.0,59.0
2023-11-16 22:00:00+00:00,0.0,1.0,0.0,32.0,565.0,22.0,0.0,0.0,33.0,59.0
2023-11-16 22:05:00+00:00,0.0,1.0,0.0,32.0,601.0,22.0,0.0,0.0,32.0,59.0
2023-11-16 22:10:00+00:00,0.0,1.0,0.0,32.0,583.0,21.9,0.0,0.0,32.0,59.0
2023-11-16 22:15:00+00:00,0.0,1.0,0.0,32.0,584.0,21.9,0.0,0.0,33.0,59.0
2023-11-16 22:20:00+00:00,0.0,1.0,0.0,32.0,563.0,21.9,0.0,0.0,33.0,59.0
2023-11-16 22:25:00+00:00,0.0,1.0,0.0,32.0,586.0,21.9,0.0,0.0,33.0,59.0
2023-11-16 22:30:00+00:00,0.0,1.0,0.0,32.0,571.0,21.9,0.0,0.0,33.0,59.0
2023-11-16 22:35:00+00:00,0.0,1.0,0.0,32.0,575.0,21.9,0.0,0.0,33.0,59.0
2023-11-16 22:40:00+00:00,0.0,1.0,0.0,32.0,593.0,21.9,0.0,0.0,33.0,59.0
2023-11-16 22:45:00+00:00,0.0,1.0,0.0,32.0,589.0,21.9,0.0,0.0,33.0,59.0
2023-11-16 22:50:00+00:00,0.0,1.0,0.0,32.0,593.0,21.9,0.0,0.0,33.0,59.0
2023-11-16 22:55:00+00:00,0.0,1.0,0.0,32.0,587.0,21.9,0.0,0.0,33.0,59.0
2023-11-16 23:00:00+00:00,0.0,1.0,0.0,32.0,566.0,21.9,0.0,0.0,33.0,59.0
2023-11-16 23:05:00+00:00,0.0,1.0,0.0,32.0,589.0,21.9,0.0,0.0,33.0,59.0
2023-11-16 23:10:00+00:00,0.0,1.0,0.0,32.0,589.0,21.8,0.0,0.0,33.0,59.0
2023-11-16 23:15:00+00:00,0.0,1.0,0.0,32.0,576.0,21.8,0.0,0.0,32.0,59.0
2023-11-16 23:20:00+00:00,0.0,1.0,0.0,32.0,568.0,21.8,0.0,0.0,32.0,59.0
2023-11-16 23:25:00+00:00,0.0,1.0,0.0,32.0,579.0,21.8,0.0,0.0,33.0,59.0
2023-11-16 23:30:00+00:00,0.0,1.0,0.0,32.0,569.0,21.8,0.0,0.0,32.0,59.0
2023-11-16 23:35:00+00:00,0.0,1.0,0.0,32.0,577.0,21.8,0.0,0.0,33.0,59.0
2023-11-16 23:40:00+00:00,0.0,1.0,0.0,32.0,562.0,21.8,0.0,0.0,32.0,59.0
2023-11-16 23:45:00+00:00,0.0,1.0,0.0,32.0,581.0,21.8,0.0,0.0,33.0,59.0
2023-11-16 23:50:00+00:00,0.0,1.0,0.0,32.0,574.0,21.8,0.0,0.0,33.0,59.0
2023-11-16 23:55:00+00:00,0.0,1.0,0.0,32.0,591.0,21.8,0.0,0.0,32.0,59.0
2023-11-17 00:00:00+00:00,0.0,1.0,0.0,32.0,583.0,21.7,0.0,0.0,33.0,59.0
2023-11-17 00:05:00+00:00,0.0,1.0,0.0,32.0,576.0,21.8,0.0,0.0,33.0,59.0
2023-11-17 00:10:00+00:00,0.0,1.0,0.0,32.0,582.0,21.7,0.0,0.0,32.0,59.0
2023-11-17 00:15:00+00:00,0.0,1.0,0.0,32.0,588.0,21.7,0.0,0.0,32.0,59.0
2023-11-17 00:20:00+00:00,0.0,1.0,0.0,32.0,589.0,21.7,0.0,0.0,32.0,59.0
2023-11-17 00:25:00+00:00,0.0,1.0,0.0,32.0,573.0,21.7,0.0,0.0,32.0,59.0
2023-11-17 00:30:00+00:00,0.0,1.0,0.0,32.0,594.0,21.7,0.0,0.0,32.0,59.0
2023-11-17 00:35:00+00:00,0.0,1.0,0.0,32.0,559.0,21.7,0.0,0.0,32.0,59.0
2023-11-17 00:40:00+00:00,0.0,1.0,0.0,32.0,574.0,21.7,0.0,0.0,32.0,59.0
2023-11-17 00:45:00+00:00,0.0,1.0,0.0,32.0,574.0,21.7,0.0,0.0,33.0,59.0
2023-11-17 00:50:00+00:00,0.0,1.0,0.0,32.0,565.0,21.7,0.0,0.0,33.0,59.0
2023-11-17 00:55:00+00:00,0.0,1.0,0.0,32.0,579.0,21.7,0.0,0.0,32.0,59.0
2023-11-17 01:00:00+00:00,0.0,1.0,0.0,32.0,574.0,21.7,0.0,0.0,32.0,59.0
2023-11-17 01:05:00+00:00,0.0,1.0,0.0,32.0,574.0,21.7,0.0,0.0,33.0,59.0
2023-11-17 01:10:00+00:00,0.0,1.0,0.0,32.0,577.0,21.7,0.0,0.0,33.0,59.0
2023-11-17 01:15:00+00:00,0.0,1.0,0.0,32.0,575.0,21.7,0.0,0.0,32.0,59.0
2023-11-17 01:20:00+00:00,0.0,1.0,0.0,32.0,574.0,21.7,0.0,0.0,33.0,59.0
2023-11-17 01:25:00+00:00,0.0,1.0,0.0,32.0,567.0,21.7,0.0,0.0,32.0,59.0
2023-11-17 01:30:00+00:00,0.0,1.0,0.0,32.0,571.0,21.6,0.0,0.0,33.0,59.0
2023-11-17 01:35:00+00:00,0.0,1.0,0.0,32.0,579.0,21.6,0.0,0.0,33.0,59.0
2023-11-17 01:40:00+00:00,0.0,1.0,0.0,32.0,588.0,21.6,0.0,0.0,33.0,59.0
2023-11-17 01:45:00+00:00,0.0,1.0,0.0,32.0,569.0,21.6,0.0,0.0,33.0,59.0
2023-11-17 01:50:00+00:00,0.0,1.0,0.0,32.0,579.0,21.6,0.0,0.0,33.0,59.0
2023-11-17 01:55:00+00:00,0.0,1.0,0.0,32.0,576.0,21.6,0.0,0.0,33.0,59.0
2023-11-17 02:00:00+00:00,0.0,1.0,0.0,32.0,579.0,21.6,0.0,0.0,33.0,59.0
2023-11-17 02:05:00+00:00,0.0,1.0,0.0,32.0,587.0,21.6,0.0,0.0,33.0,59.0
2023-11-17 02:10:00+00:00,0.0,1.0,0.0,32.0,587.0,21.6,0.0,0.0,33.0,59.0
2023-11-17 02:15:00+00:00,0.0,1.0,0.0,32.0,591.0,21.6,0.0,0.0,33.0,59.0
2023-11-17 02:20:00+00:00,0.0,1.0,0.0,32.0,590.0,21.6,0.0,0.0,33.0,59.0
2023-11-17 02:25:00+00:00,0.0,1.0,0.0,32.0,579.0,21.6,0.0,0.0,33.0,59.0
2023-11-17 02:30:00+00:00,0.0,1.0,0.0,32.0,584.0,21.6,0.0,0.0,32.0,59.0
2023-11-17 02:35:00+00:00,0.0,1.0,0.0,32.0,578.0,21.6,0.0,0.0,33.0,59.0
2023-11-17 02:40:00+00:00,0.0,1.0,0.0,32.0,571.0,21.6,0.0,0.0,33.0,59.0
2023-11-17 02:45:00+00:00,0.0,1.0,0.0,32.0,583.0,21.5,0.0,0.0,33.0,59.0
2023-11-17 02:50:00+00:00,0.0,1.0,0.0,32.0,577.0,21.6,0.0,0.0,33.0,59.0
2023-11-17 02:55:00+00:00,0.0,1.0,0.0,32.0,566.0,21.5,0.0,0.0,33.0,59.0
2023-11-17 03:00:00+00:00,0.0,1.0,0.0,32.0,568.0,21.5,0.0,0.0,33.0,59.0
2023-11-17 03:05:00+00:00,0.0,1.0,0.0,32.0,595.0,21.5,0.0,0.0,33.0,59.0
2023-11-17 03:10:00+00:00,0.0,1.0,0.0,32.0,575.0,21.5,0.0,0.0,33.0,59.0
2023-11-17 03:15:00+00:00,0.0,1.0,0.0,32.0,582.0,21.5,0.0,0.0,33.0,59.0
2023-11-17 03:20:00+00:00,0.0,1.0,0.0,32.0,575.0,21.5,0.0,0.0,33.0,59.0
2023-11-17 03:25:00+00:00,0.0,1.0,0.0,32.0,586.0,21.5,0.0,0.0,33.0,59.0
2023-11-17 03:30:00+00:00,0.0,1.0,0.0,32.0,579.0,21.5,0.0,0.0,33.0,59.0
2023-11-17 03:35:00+00:00,0.0,1.0,0.0,32.0,582.0,21.5,0.0,0.0,33.0,59.0
2023-11-17 03:40:00+00:00,0.0,1.0,0.0,32.0,573.0,21.5,0.0,0.0,33.0,59.0
2023-11-17 03:45:00+00:00,0.0,1.0,0.0,32.0,554.0,21.5,0.0,0.0,32.0,59.0
2023-11-17 03:50:00+00:00,0.0,1.0,0.0,32.0,563.0,21.5,0.0,0.0,33.0,59.0
2023-11-17 03:55:00+00:00,0.0,1.0,0.0,32.0,582.0,21.5,0.0,0.0,32.0,59.0
2023-11-17 04:00:00+00:00,0.0,1.0,0.0,32.0,574.0,21.5,0.0,0.0,32.0,59.0
2023-11-17 04:05:00+00:00,0.0,1.0,0.0,32.0,593.0,21.5,0.0,0.0,33.0,59.0
2023-11-17 04:10:00+00:00,0.0,1.0,0.0,32.0,581.0,21.5,0.0,0.0,33.0,59.0
2023-11-17 04:15:00+00:00,0.0,1.0,0.0,32.0,562.0,21.5,0.0,0.0,32.0,59.0
2023-11-17 04:20:00+00:00,0.0,1.0,0.0,32.0,586.0,21.5,0.0,0.0,33.0,59.0
2023-11-17 04:25:00+00:00,0.0,1.0,0.0,32.0,574.0,21.5,0.0,0.0,33.0,59.0
2023-11-17 04:30:00+00:00,0.0,1.0,0.0,32.0,568.0,21.5,0.0,0.0,33.0,59.0
2023-11-17 04:35:00+00:00,0.0,1.0,0.0,32.0,568.0,21.5,0.0,0.0,33.0,59.0
2023-11-17 04:40:00+00:00,0.0,1.0,0.0,32.0,592.0,21.5,0.0,0.0,33.0,59.0
2023-11-17 04:45:00+00:00,0.0,1.0,0.0,32.0,598.0,21.5,0.0,0.0,35.0,59.0
2023-11-17 04:50:00+00:00,1.0,1.0,0.0,32.0,586.0,21.4,0.0,1.0,34.0,59.0
2023-11-17 04:55:00+00:00,1.0,1.0,0.0,32.0,578.0,21.5,2.0,1.0,37.0,66.0
2023-11-17 05:00:00+00:00,1.0,1.0,0.0,32.0,593.0,21.5,0.0,1.0,36.0,59.0
2023-11-17 05:05:00+00:00,1.0,1.0,0.0,32.0,589.0,21.5,0.0,1.0,35.0,59.0
2023-11-17 05:10:00+00:00,1.0,1.0,0.0,32.0,576.0,21.6,0.0,1.0,37.0,59.0
2023-11-17 05:15:00+00:00,1.0,1.0,0.0,32.0,579.0,21.6,0.0,1.0,40.0,59.0
2023-11-17 05:20:00+00:00,1.0,1.0,0.0,32.0,593.0,21.6,8.0,1.0,55.0,82.0
2023-11-17 05:25:00+00:00,1.0,1.0,0.0,32.0,600.0,21.7,0.0,1.0,45.0,66.0
2023-11-17 05:30:00+00:00,0.0,1.0,0.0,32.0,589.0,21.7,0.0,1.0,36.0,59.0
2023-11-17 05:35:00+00:00,0.0,1.0,0.0,32.0,628.0,21.7,16.0,209.0,44.0,79.0
2023-11-17 05:40:00+00:00,0.0,1.0,0.0,32.0,648.0,21.7,9.0,3.0,36.0,59.0
2023-11-17 05:45:00+00:00,0.0,1.0,0.0,32.0,619.0,21.7,0.0,3.0,36.0,59.0
2023-11-17 05:50:00+00:00,0.0,1.0,0.0,32.0,619.0,21.7,0.0,3.0,36.0,59.0
2023-11-17 05:55:00+00:00,0.0,1.0,0.0,32.0,640.0,21.6,0.0,4.0,36.0,59.0
2023-11-17 06:00:00+00:00,0.0,1.0,0.0,32.0,627.0,21.6,0.0,4.0,36.0,59.0
2023-11-17 06:05:00+00:00,0.0,1.0,0.0,32.0,617.0,21.7,0.0,4.0,36.0,59.0
2023-11-17 06:10:00+00:00,0.0,1.0,0.0,32.0,628.0,21.6,0.0,4.0,36.0,59.0
2023-11-17 06:15:00+00:00,0.0,1.0,0.0,32.0,624.0,21.6,0.0,4.0,35.0,59.0
2023-11-17 06:20:00+00:00,0.0,1.0,0.0,32.0,594.0,21.6,0.0,3.0,35.0,59.0
2023-11-17 06:25:00+00:00,0.0,1.0,0.0,32.0,617.0,21.6,0.0,4.0,35.0,59.0
2023-11-17 06:30:00+00:00,0.0,1.0,0.0,32.0,582.0,21.6,0.0,4.0,35.0,59.0
2023-11-17 06:35:00+00:00,0.0,1.0,0.0,32.0,605.0,21.6,0.0,4.0,36.0,59.0
2023-11-17 06:40:00+00:00,0.0,1.0,0.0,32.0,589.0,21.6,0.0,5.0,36.0,59.0
2023-11-17 06:45:00+00:00,0.0,1.0,0.0,32.0,614.0,21.6,0.0,6.0,35.0,59.0
2023-11-17 06:50:00+00:00,0.0,1.0,0.0,32.0,617.0,21.6,0.0,6.0,36.0,59.0
2023-11-17 06:55:00+00:00,1.0,1.0,0.0,32.0,597.0,21.6,0.0,9.0,35.0,59.0
2023-11-17 07:00:00+00:00,0.0,1.0,0.0,32.0,580.0,21.6,2.0,13.0,37.0,63.0
2023-11-17 07:05:00+00:00,1.0,1.0,0.0,32.0,624.0,21.6,4.0,225.0,36.0,59.0
2023-11-17 07:10:00+00:00,0.0,1.0,0.0,32.0,601.0,21.6,2.0,228.0,36.0,64.0
2023-11-17 07:15:00+00:00,1.0,1.0,0.0,32.0,617.0,21.7,2.0,231.0,38.0,74.0
